taxonKey	canonicalName	kingdomKey	classKey	class	kingdom
3084837	Mesembryanthemum nodiflorum	6	220	Magnoliopsida	Plantae
3084839	Mesembryanthemum crystallinum	6	220	Magnoliopsida	Plantae
3663772	Oenothera moravica	6	220	Magnoliopsida	Plantae
8302634	Oenothera suaveolens	6	220	Magnoliopsida	Plantae
2855893	Allium roseum	6	196	Liliopsida	Plantae
3042925	Brassica carinata	6	220	Magnoliopsida	Plantae
5290170	Phyllostachys viridiglaucescens	6	196	Liliopsida	Plantae
5229156	Pelecanus conspicillatus	1	212	Aves	Animalia
1031737	Psyllipsocus ramburii	1	216	Insecta	Animalia
3892732	Lamium orvala	6	220	Magnoliopsida	Plantae
3664287	Oenothera casimiri	6	220	Magnoliopsida	Plantae
9113690	Physalis grisea	6	220	Magnoliopsida	Plantae
5788513	Spizaetus melanoleucus	1	212	Aves	Animalia
7619206	Erodium trifolium	6	220	Magnoliopsida	Plantae
3665817	Oenothera rubricauloides	6	220	Magnoliopsida	Plantae
2479501	Polytelis swainsonii	1	212	Aves	Animalia
2488960	Oriolus auratus	1	212	Aves	Animalia
2479498	Polytelis anthopeplus	1	212	Aves	Animalia
3189828	Aesculus parviflora	6	220	Magnoliopsida	Plantae
2475212	Crinifer zonurus	1	212	Aves	Animalia
3667238	Oenothera paradoxa	6	220	Magnoliopsida	Plantae
9228111	Fumaria bastardii	6	220	Magnoliopsida	Plantae
5334239	Lonicera sempervirens	6	220	Magnoliopsida	Plantae
7350989	Nepeta faassenii	6	220	Magnoliopsida	Plantae
7308640	Caryopteris incana	6	220	Magnoliopsida	Plantae
2965299	Medicago orbicularis	6	220	Magnoliopsida	Plantae
3147146	Erigeron speciosus	6	220	Magnoliopsida	Plantae
2287668	Mercenaria mercenaria	1	137	Bivalvia	Animalia
2557469	Ustilago maydis	5	148	Ustilaginomycetes	Fungi
2498310	Nettapus coromandelianus	1	212	Aves	Animalia
4102909	Lomelosia stellata	6	220	Magnoliopsida	Plantae
3136929	Anaphalis triplinervis	6	220	Magnoliopsida	Plantae
2479851	Pyrrhura perlata	1	212	Aves	Animalia
4055853	Buddleja albiflora	6	220	Magnoliopsida	Plantae
2379105	Neogobius fluviatilis	1	204	Actinopterygii	Animalia
3593900	Herniaria cinerea	6	220	Magnoliopsida	Plantae
5376035	Moricandia arvensis	6	220	Magnoliopsida	Plantae
2705565	Paspalum dilatatum	6	196	Liliopsida	Plantae
5290144	Brachypodium phoenicoides	6	196	Liliopsida	Plantae
2928666	Dichondra micrantha	6	220	Magnoliopsida	Plantae
3827975	Pelargonium candicans	6	220	Magnoliopsida	Plantae
3642339	Chaerophyllum byzantinum	6	220	Magnoliopsida	Plantae
5324959	Himantoglossum robertianum	6	196	Liliopsida	Plantae
5330085	Wolffia columbiana	6	196	Liliopsida	Plantae
3127613	Centaurea paniculata	6	220	Magnoliopsida	Plantae
9182765	Calendula arvensis	6	220	Magnoliopsida	Plantae
2489089	Lamprotornis splendidus	1	212	Aves	Animalia
2772082	Muscari latifolium	6	196	Liliopsida	Plantae
7885624	Cucumis myriocarpus	6	220	Magnoliopsida	Plantae
3940960	Malva punctata	6	220	Magnoliopsida	Plantae
5104748	Cameraria gaultheriella	1	216	Insecta	Animalia
9362842	Junco hyemalis	1	212	Aves	Animalia
2431886	Triturus marmoratus	1	131	Amphibia	Animalia
2480454	Haliaeetus vocifer	1	212	Aves	Animalia
4487370	Tropidosteptes pacificus	1	216	Insecta	Animalia
2489450	Gymnorhina tibicen	1	212	Aves	Animalia
1722140	Eumodicogryllus bordigalensis	1	216	Insecta	Animalia
2475373	Coracias abyssinicus	1	212	Aves	Animalia
3167003	Triodanis perfoliata	6	220	Magnoliopsida	Plantae
3085389	Sagina japonica	6	220	Magnoliopsida	Plantae
5377286	Iberis pinnata	6	220	Magnoliopsida	Plantae
2495165	Rhea americana	1	212	Aves	Animalia
3006974	Rosa pendulina	6	220	Magnoliopsida	Plantae
5231103	Zonotrichia capensis	1	212	Aves	Animalia
3104491	Argyranthemum frutescens	6	220	Magnoliopsida	Plantae
2855705	Allium lusitanicum	6	196	Liliopsida	Plantae
3082297	Limonium sinuatum	6	220	Magnoliopsida	Plantae
2989557	Rubus parviflorus	6	220	Magnoliopsida	Plantae
6100962	Urocissa erythroryncha	1	212	Aves	Animalia
5229411	Anastomus lamelligerus	1	212	Aves	Animalia
3120391	Achillea ageratum	6	220	Magnoliopsida	Plantae
2176858	Philaeus chrysops	1	367	Arachnida	Animalia
3083488	Paeonia officinalis	6	220	Magnoliopsida	Plantae
1423286	Ischnura senegalensis	1	216	Insecta	Animalia
2928589	Ipomoea tricolor	6	220	Magnoliopsida	Plantae
2971036	Melilotus elegans	6	220	Magnoliopsida	Plantae
2295309	Hawaiia minuscula	1	225	Gastropoda	Animalia
3046765	Sisymbrium erysimoides	6	220	Magnoliopsida	Plantae
1419894	Euborellia annulipes	1	216	Insecta	Animalia
2888943	Rumex confertus	6	220	Magnoliopsida	Plantae
3729273	Asarina procumbens	6	220	Magnoliopsida	Plantae
7848321	Linaria triornithophora	6	220	Magnoliopsida	Plantae
2778358	Asphodelus tenuifolius	6	196	Liliopsida	Plantae
5845390	Gracupica nigricollis	1	212	Aves	Animalia
2747750	Crocus luteus	6	196	Liliopsida	Plantae
2927296	Stachys cretica	6	220	Magnoliopsida	Plantae
3905825	Betonica macrantha	6	220	Magnoliopsida	Plantae
3896282	Teucrium hircanicum	6	220	Magnoliopsida	Plantae
7331861	Cymbalaria muralis muralis	6	220	Magnoliopsida	Plantae
6409536	Ballota nigra nigra	6	220	Magnoliopsida	Plantae
7227181	Carex muricata muricata	6	196	Liliopsida	Plantae
2974921	Vicia villosa varia	6	220	Magnoliopsida	Plantae
5359402	Trifolium hybridum elegans	6	220	Magnoliopsida	Plantae
7068732	Arabidopsis arenosa arenosa	6	220	Magnoliopsida	Plantae
7068379	Vicia sativa sativa	6	220	Magnoliopsida	Plantae
7224157	Pastinaca sativa sativa	6	220	Magnoliopsida	Plantae
5831068	Crepis sancta nemausensis	6	220	Magnoliopsida	Plantae
3064269	Euphorbia esula tommasiniana	6	220	Magnoliopsida	Plantae
7225621	Neslia paniculata paniculata	6	220	Magnoliopsida	Plantae
6432925	Fraxinus angustifolia oxycarpa	6	220	Magnoliopsida	Plantae
2706403	Triticum aestivum spelta	6	196	Liliopsida	Plantae
7998563	Diplachne fusca fusca	6	196	Liliopsida	Plantae
7224427	Trifolium hybridum hybridum	6	220	Magnoliopsida	Plantae
7466434	Pastinaca sativa urens	6	220	Magnoliopsida	Plantae
7226776	Setaria verticillata verticillata	6	196	Liliopsida	Plantae
7225471	Vicia villosa villosa	6	220	Magnoliopsida	Plantae
5825913	Pinus nigra laricio	6	194	Pinopsida	Plantae
7230699	Pinus nigra nigra	6	194	Pinopsida	Plantae
6449041	Panicum miliaceum miliaceum	6	196	Liliopsida	Plantae
3602069	Papaver somniferum somniferum	6	220	Magnoliopsida	Plantae
3046925	Sisymbrium austriacum chrysanthum	6	220	Magnoliopsida	Plantae
9288303	Solanum triflorum triflorum	6	220	Magnoliopsida	Plantae
7068845	Beta vulgaris vulgaris	6	220	Magnoliopsida	Plantae
6411098	Lamium galeobdolon argentatum	6	220	Magnoliopsida	Plantae
2932146	Solanum physalifolium nitidibaccatum	6	220	Magnoliopsida	Plantae
6157026	Trachemys scripta elegans	1	358	Reptilia	Animalia
4090836	Armeria maritima elongata	6	220	Magnoliopsida	Plantae
3802956	Solanum villosum villosum	6	220	Magnoliopsida	Plantae
7324046	Ipomoea hederacea hederacea	6	220	Magnoliopsida	Plantae
6290046	Solanum villosum miniatum	6	220	Magnoliopsida	Plantae
9448191	Carduus nutans leiophyllus	6	220	Magnoliopsida	Plantae
7062200	Trachemys scripta scripta	1	358	Reptilia	Animalia
7226804	Avena sterilis sterilis	6	196	Liliopsida	Plantae
8369366	Diplachne fusca uninervia	6	196	Liliopsida	Plantae
7415922	Rumex pulcher woodsii	6	220	Magnoliopsida	Plantae
5352425	Anthyllis vulneraria carpatica	6	220	Magnoliopsida	Plantae
3065244	Euphorbia amygdaloides robbiae	6	220	Magnoliopsida	Plantae
7190901	Graptemys pseudogeographica pseudogeographica	1	358	Reptilia	Animalia
5375925	Eruca vesicaria sativa	6	220	Magnoliopsida	Plantae
6077549	Artemisia campestris maritima	6	220	Magnoliopsida	Plantae
3040999	Raphanus raphanistrum landra	6	220	Magnoliopsida	Plantae
6157035	Trachemys scripta troostii	1	358	Reptilia	Animalia
8323119	Bidens triplinervia macrantha	6	220	Magnoliopsida	Plantae
9567226	Oxybasis glauca salina	6	220	Magnoliopsida	Plantae
6157050	Graptemys pseudogeographica kohnii	1	358	Reptilia	Animalia
2717402	Eleocharis mamillata austriaca	6	196	Liliopsida	Plantae
6387033	Equisetum hyemale affine	6	7228684	Polypodiopsida	Plantae
4925890	Acer tataricum ginnala	6	220	Magnoliopsida	Plantae
5831060	Crepis foetida rhoeadifolia	6	220	Magnoliopsida	Plantae
3663237	Cornus sanguinea australis	6	220	Magnoliopsida	Plantae
5652131	Polygonum aviculare rurivagum	6	220	Magnoliopsida	Plantae
6369140	Prunus domestica domestica	6	220	Magnoliopsida	Plantae
7070211	Cyperus longus longus	6	196	Liliopsida	Plantae
8358048	Potentilla recta obscura	6	220	Magnoliopsida	Plantae
7295374	Anchusa officinalis officinalis	6	220	Magnoliopsida	Plantae
7988337	Valerianella locusta oleracea	6	220	Magnoliopsida	Plantae
7225470	Vicia pannonica pannonica	6	220	Magnoliopsida	Plantae
7393432	Pisum sativum arvense	6	220	Magnoliopsida	Plantae
7223276	Centaurea solstitialis solstitialis	6	220	Magnoliopsida	Plantae
7455425	Phyla nodiflora minor	6	220	Magnoliopsida	Plantae
2914404	Galium verum wirtgenii	6	220	Magnoliopsida	Plantae
6076312	Centaurea solstitialis adamii	6	220	Magnoliopsida	Plantae
7901010	Rumex obtusifolius sylvestris	6	220	Magnoliopsida	Plantae
8421432	Cornus sanguinea hungarica	6	220	Magnoliopsida	Plantae
7427650	Convolvulus tricolor cupanianus	6	220	Magnoliopsida	Plantae
4131042	Bromus hordeaceus longipedicellatus	6	196	Liliopsida	Plantae
7323906	Convolvulus tricolor tricolor	6	220	Magnoliopsida	Plantae
5347854	Pisum sativum sativum	6	220	Magnoliopsida	Plantae
7271631	Pyrus communis communis	6	220	Magnoliopsida	Plantae
4035024	Rumex crispus robustus	6	220	Magnoliopsida	Plantae
2965254	Medicago tornata helix	6	220	Magnoliopsida	Plantae
7272439	Potentilla recta recta	6	220	Magnoliopsida	Plantae
8257546	Diplachne fusca fascicularis	6	196	Liliopsida	Plantae
8510990	Crambe hispanica abyssinica	6	220	Magnoliopsida	Plantae
7293222	Linum austriacum austriacum	6	220	Magnoliopsida	Plantae
4271356	Heracleum sphondylium sibiricum	6	220	Magnoliopsida	Plantae
8045533	Potentilla supina costata	6	220	Magnoliopsida	Plantae
3666449	Oenothera fruticosa glauca	6	220	Magnoliopsida	Plantae
8167990	Lycopsis arvensis orientalis	6	220	Magnoliopsida	Plantae
3021922	Prunus cerasus	6	220	Magnoliopsida	Plantae
3022668	Prunus virginiana	6	220	Magnoliopsida	Plantae
8244019	Trachyspermum ammi	6	220	Magnoliopsida	Plantae
3922770	Aconitum napellus giganteum	6	220	Magnoliopsida	Plantae
7270761	Actinidia deliciosa	6	220	Magnoliopsida	Plantae
2929710	Solanum chenopodioides	6	220	Magnoliopsida	Plantae
3111758	Zinnia violacea	6	220	Magnoliopsida	Plantae
5621983	Echinopsis silvestrii	6	220	Magnoliopsida	Plantae
