scientificName,n_prot_areas,mean_coverage,speciesKey,kingdom,phylum,order,class,genus,family,species,rank,includes
Lentinula edodes (Berk.) Pegler,4,,2537743,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Lentinula,Omphalotaceae,Lentinula edodes,SPECIES,2537743: Lentinula edodes (Berk.) Pegler
Lepidium heterophyllum (DC.) Benth.,4,,5376846,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Lepidium,Brassicaceae,Lepidium heterophyllum,SPECIES,5376846: Lepidium heterophyllum (DC.) Benth.
Linum grandiflorum Desf.,4,,2873926,Plantae,Tracheophyta,Malpighiales,Magnoliopsida,Linum,Linaceae,Linum grandiflorum,SPECIES,2873926: Linum grandiflorum Desf.
Lupinus angustifolius L.,4,,2964025,Plantae,Tracheophyta,Fabales,Magnoliopsida,Lupinus,Fabaceae,Lupinus angustifolius,SPECIES,2964025: Lupinus angustifolius L.
Melilotus indicus (L.) All.,4,,2971016,Plantae,Tracheophyta,Fabales,Magnoliopsida,Melilotus,Fabaceae,Melilotus indicus,SPECIES,2971016: Melilotus indicus (L.) All.
"Mnemiopsis leidyi A.Agassiz, 1865",4,,2501248,Animalia,Ctenophora,Lobata,Tentaculata,Mnemiopsis,Bolinopsidae,Mnemiopsis leidyi,SPECIES,"2501248: Mnemiopsis leidyi A.Agassiz, 1865"
"Monomorium pharaonis (Linnaeus, 1758)",4,,1314773,Animalia,Arthropoda,Hymenoptera,Insecta,Monomorium,Formicidae,Monomorium pharaonis,SPECIES,"1314773: Monomorium pharaonis (Linnaeus, 1758)"
"Mya arenaria Linnaeus, 1758",4,,7791733,Animalia,Mollusca,Myida,Bivalvia,Mya,Myidae,Mya arenaria,SPECIES,"7791733: Mya arenaria Linnaeus, 1758"
"Nettapus auritus (Boddaert, 1783)",4,,2498313,Animalia,Chordata,Anseriformes,Aves,Nettapus,Anatidae,Nettapus auritus,SPECIES,"2498313: Nettapus auritus (Boddaert, 1783)"
Oenothera subterminalis R.R.Gates,4,,3664677,Plantae,Tracheophyta,Myrtales,Magnoliopsida,Oenothera,Onagraceae,Oenothera subterminalis,SPECIES,3664677: Oenothera subterminalis R.R.Gates
Onoclea sensibilis L.,4,,2650903,Plantae,Tracheophyta,Polypodiales,Polypodiopsida,Onoclea,Onocleaceae,Onoclea sensibilis,SPECIES,2650903: Onoclea sensibilis L.
Papaver setiferum Goldblatt,4,,8342911,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Papaver,Papaveraceae,Papaver setiferum,SPECIES,2888438: Papaver pseudoorientale (Fedde) Medw.
Persicaria capitata (Buch.-Ham. ex D.Don) H.Gross,4,,2889304,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Persicaria,Polygonaceae,Persicaria capitata,SPECIES,2889304: Persicaria capitata (Buch.-Ham. ex D.Don) H.Gross | 5334454: Polygonum capitatum Buch.-Ham. ex D.Don
"Petricolaria pholadiformis (Lamarck, 1818)",4,,2287615,Animalia,Mollusca,Venerida,Bivalvia,Petricolaria,Veneridae,Petricolaria pholadiformis,SPECIES,"2287615: Petricolaria pholadiformis (Lamarck, 1818) | 8180054: Petricola pholadiformis Lamarck, 1818"
Petunia punctata Paxton,4,,3802845,Plantae,Tracheophyta,Solanales,Magnoliopsida,Petunia,Solanaceae,Petunia punctata,SPECIES,3802845: Petunia punctata Paxton | 3802845: Petunia x punctata Paxton
Phlox paniculata L.,4,,2927744,Plantae,Tracheophyta,Ericales,Magnoliopsida,Phlox,Polemoniaceae,Phlox paniculata,SPECIES,2927744: Phlox paniculata L.
"Phyllonorycter robiniella (Clemens, 1859)",4,,1749886,Animalia,Arthropoda,Lepidoptera,Insecta,Phyllonorycter,Gracillariidae,Phyllonorycter robiniella,SPECIES,"1749886: Phyllonorycter robiniella (Clemens, 1859) | 8741260: Macrosaccus robiniellus (Clemens, 1859) | 10423949: BOLD:AAC4327"
Physostegia virginiana Benth.,4,,2926572,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Physostegia,Lamiaceae,Physostegia virginiana,SPECIES,2926572: Physostegia virginiana Benth.
"Plegadis ridgwayi (Allen, 1876)",4,,2480772,Animalia,Chordata,Pelecaniformes,Aves,Plegadis,Threskiornithidae,Plegadis ridgwayi,SPECIES,"2480772: Plegadis ridgwayi (Allen, 1876)"
Pyracantha coccinea Roem.,4,,9540191,Plantae,Tracheophyta,Rosales,Magnoliopsida,Pyracantha,Rosaceae,Pyracantha coccinea,SPECIES,9540191: Pyracantha coccinea Roem.
Rostraria cristata (L.) Tzvelev,4,,5289906,Plantae,Tracheophyta,Poales,Liliopsida,Rostraria,Poaceae,Rostraria cristata,SPECIES,2705915: Koeleria cristata (L.) Bertol. | 5289906: Rostraria cristata (L.) Tzvelev
Rubus cockburnianus Hemsl.,4,,2994120,Plantae,Tracheophyta,Rosales,Magnoliopsida,Rubus,Rosaceae,Rubus cockburnianus,SPECIES,2994120: Rubus cockburnianus Hemsl.
Ruscus aculeatus L.,4,,2769766,Plantae,Tracheophyta,Asparagales,Liliopsida,Ruscus,Asparagaceae,Ruscus aculeatus,SPECIES,2769766: Ruscus aculeatus L.
Salix udensis Trautv.,4,,5582033,Plantae,Tracheophyta,Malpighiales,Magnoliopsida,Salix,Salicaceae,Salix udensis,SPECIES,5582033: Salix udensis Trautv. | 5582602: Salix sachalinensis F.Schmidt
Satureja hortensis L.,4,,2926885,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Satureja,Lamiaceae,Satureja hortensis,SPECIES,2926885: Satureja hortensis L.
Satureja montana L.,4,,2926884,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Satureja,Lamiaceae,Satureja montana,SPECIES,2926884: Satureja montana L.
Senecio squalidus L.,4,,3109117,Plantae,Tracheophyta,Asterales,Magnoliopsida,Senecio,Asteraceae,Senecio squalidus,SPECIES,3109117: Senecio squalidus L.
Silene chalcedonica E.H.L.Krause,4,,5584611,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Silene,Caryophyllaceae,Silene chalcedonica,SPECIES,3085889: Lychnis chalcedonica L. | 5584611: Silene chalcedonica E.H.L.Krause
Sisymbrium loeselii L.,4,,3046875,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Sisymbrium,Brassicaceae,Sisymbrium loeselii,SPECIES,3046875: Sisymbrium loeselii L.
Sporobolus townsendii (H.Groves & J.Groves) P.M.Peterson & Saarela,4,,9393876,Plantae,Tracheophyta,Poales,Liliopsida,Sporobolus,Poaceae,Sporobolus townsendii,SPECIES,5290034: Spartina townsendii H.Groves & J.Groves
Symphytum caucasicum M.Bieb.,4,,7989836,Plantae,Tracheophyta,Boraginales,Magnoliopsida,Symphytum,Boraginaceae,Symphytum caucasicum,SPECIES,7989836: Symphytum caucasicum M.Bieb.
Tamarix gallica L.,4,,8380575,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Tamarix,Tamaricaceae,Tamarix gallica,SPECIES,8380575: Tamarix gallica L.
Tulipa sylvestris L.,4,,5299536,Plantae,Tracheophyta,Liliales,Liliopsida,Tulipa,Liliaceae,Tulipa sylvestris,SPECIES,5299536: Tulipa sylvestris L.
Vaccaria hispanica (Miller) Rauschert,4,,3085320,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Vaccaria,Caryophyllaceae,Vaccaria hispanica,SPECIES,3085320: Vaccaria hispanica (Miller) Rauschert | 3085323: Saponaria vaccaria L.
Vaccinium macrocarpum Ait.,4,,7777960,Plantae,Tracheophyta,Ericales,Magnoliopsida,Vaccinium,Ericaceae,Vaccinium macrocarpum,SPECIES,7777960: Vaccinium macrocarpum Ait.
Abies nordmanniana Spach,3,,2685552,Plantae,Tracheophyta,Pinales,Pinopsida,Abies,Pinaceae,Abies nordmanniana,SPECIES,2685552: Abies nordmanniana Spach
Acer rubrum L.,3,,3189883,Plantae,Tracheophyta,Sapindales,Magnoliopsida,Acer,Sapindaceae,Acer rubrum,SPECIES,3189883: Acer rubrum L.
Aesculus parviflora Walter,3,,3189828,Plantae,Tracheophyta,Sapindales,Magnoliopsida,Aesculus,Sapindaceae,Aesculus parviflora,SPECIES,3189828: Aesculus parviflora Walter
Agastache rugosa Kuntze,3,,7307327,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Agastache,Lamiaceae,Agastache rugosa,SPECIES,7307327: Agastache rugosa Kuntze
Agrostis castellana Boiss. & Reut.,3,,2706501,Plantae,Tracheophyta,Poales,Liliopsida,Agrostis,Poaceae,Agrostis castellana,SPECIES,2706501: Agrostis castellana Boiss. & Reut.
Allium ampeloprasum L.,3,,2856037,Plantae,Tracheophyta,Asparagales,Liliopsida,Allium,Amaryllidaceae,Allium ampeloprasum,SPECIES,7668251: Allium porrum L.
Allium macleanii Baker,3,,2857679,Plantae,Tracheophyta,Asparagales,Liliopsida,Allium,Amaryllidaceae,Allium macleanii,SPECIES,2857679: Allium macleanii Baker
Alnus pubescens Tausch,3,,2876571,Plantae,Tracheophyta,Fagales,Magnoliopsida,Alnus,Betulaceae,Alnus pubescens,SPECIES,2876571: Alnus pubescens Tausch
Amaranthus hypochondriacus L.,3,,9080185,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Amaranthus,Amaranthaceae,Amaranthus hypochondriacus,SPECIES,9080185: Amaranthus hypochondriacus L.
Ambrosia psilostachya DC.,3,,3110686,Plantae,Tracheophyta,Asterales,Magnoliopsida,Ambrosia,Asteraceae,Ambrosia psilostachya,SPECIES,3110686: Ambrosia psilostachya DC. | 3110689: Ambrosia coronopifolia Torr. & A.Gray
Amorpha fruticosa L.,3,,5357407,Plantae,Tracheophyta,Fabales,Magnoliopsida,Amorpha,Fabaceae,Amorpha fruticosa,SPECIES,5357407: Amorpha fruticosa L.
Amsinckia lycopsoides Lehm. ex Fisch. & C.A.Mey.,3,,8386733,Plantae,Tracheophyta,Boraginales,Magnoliopsida,Amsinckia,Boraginaceae,Amsinckia lycopsoides,SPECIES,8386733: Amsinckia lycopsoides Lehm. ex Fisch. & C.A.Mey.
"Anas rhynchotis Latham, 1801",3,,2498145,Animalia,Chordata,Anseriformes,Aves,Anas,Anatidae,Anas rhynchotis,SPECIES,"9288935: Spatula rhynchotis (Latham, 1801)"
"Ara macao (Linnaeus, 1758)",3,,5959227,Animalia,Chordata,Psittaciformes,Aves,Ara,Psittacidae,Ara macao,SPECIES,"5959227: Ara macao (Linnaeus, 1758)"
Arabidopsis halleri (L.) O'Kane & Al-Shehbaz,3,,3052450,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Arabidopsis,Brassicaceae,Arabidopsis halleri,SPECIES,3052450: Arabidopsis halleri (L.) O'Kane & Al-Shehbaz | 3052453: Cardaminopsis halleri (L.) Hayek
Artemisia annua L.,3,,8373355,Plantae,Tracheophyta,Asterales,Magnoliopsida,Artemisia,Asteraceae,Artemisia annua,SPECIES,8373355: Artemisia annua L.
Artemisia dracunculus L.,3,,3121581,Plantae,Tracheophyta,Asterales,Magnoliopsida,Artemisia,Asteraceae,Artemisia dracunculus,SPECIES,3121581: Artemisia dracunculus L.
Artemisia princeps Pamp.,3,,3121258,Plantae,Tracheophyta,Asterales,Magnoliopsida,Artemisia,Asteraceae,Artemisia princeps,SPECIES,3121258: Artemisia princeps Pamp.
"Austrominius modestus (Darwin, 1854)",3,,2115769,Animalia,Arthropoda,Sessilia,Maxillopoda,Austrominius,Austrobalanidae,Austrominius modestus,SPECIES,"2115769: Austrominius modestus (Darwin, 1854)"
"Balanus glandula Darwin, 1854",3,,2115706,Animalia,Arthropoda,Sessilia,Maxillopoda,Balanus,Balanidae,Balanus glandula,SPECIES,"2115706: Balanus glandula Darwin, 1854"
Bidens radiata Thuill.,3,,5392145,Plantae,Tracheophyta,Asterales,Magnoliopsida,Bidens,Asteraceae,Bidens radiata,SPECIES,5392145: Bidens radiata Thuill.
"Bucephala albeola (Linnaeus, 1758)",3,,2498329,Animalia,Chordata,Anseriformes,Aves,Bucephala,Anatidae,Bucephala albeola,SPECIES,"2498329: Bucephala albeola (Linnaeus, 1758)"
"Callinectes sapidus Rathbun, 1896",3,,2225646,Animalia,Arthropoda,Decapoda,Malacostraca,Callinectes,Portunidae,Callinectes sapidus,SPECIES,"2225646: Callinectes sapidus Rathbun, 1896"
"Callipepla californica (Shaw, 1798)",3,,5228080,Animalia,Chordata,Galliformes,Aves,Callipepla,Odontophoridae,Callipepla californica,SPECIES,"5228080: Callipepla californica (Shaw, 1798)"
Camelina sativa Crantz,3,,9073641,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Camelina,Brassicaceae,Camelina sativa,SPECIES,3042435: Camelina sativa subsp. sativa | 9073641: Camelina sativa Crantz
"Cameraria ohridella Deschka & Dimic, 1986",3,,1749449,Animalia,Arthropoda,Lepidoptera,Insecta,Cameraria,Gracillariidae,Cameraria ohridella,SPECIES,"1749449: Cameraria ohridella Deschka & Dimic, 1986 | 10330573: BOLD:AAA1236"
Campanula carpatica Jacq.,3,,5410826,Plantae,Tracheophyta,Asterales,Magnoliopsida,Campanula,Campanulaceae,Campanula carpatica,SPECIES,5410826: Campanula carpatica Jacq.
Campanula latifolia L.,3,,5411408,Plantae,Tracheophyta,Asterales,Magnoliopsida,Campanula,Campanulaceae,Campanula latifolia,SPECIES,5411408: Campanula latifolia L.
Carduus pycnocephalus L.,3,,3114667,Plantae,Tracheophyta,Asterales,Magnoliopsida,Carduus,Asteraceae,Carduus pycnocephalus,SPECIES,3114667: Carduus pycnocephalus L.
"Castor canadensis Kuhl, 1820",3,,2439838,Animalia,Chordata,Rodentia,Mammalia,Castor,Castoridae,Castor canadensis,SPECIES,"2439838: Castor canadensis Kuhl, 1820"
Cenchrus flaccidus (Griseb.) Morrone,3,,5828216,Plantae,Tracheophyta,Poales,Liliopsida,Cenchrus,Poaceae,Cenchrus flaccidus,SPECIES,2706137: Pennisetum flaccidum Griseb.
Cerastium arvense subsp. arvense x tomentosum,3,,10172912,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Cerastium,Caryophyllaceae,Cerastium arvense subsp. arvense x tomentosum,SPECIES,7925372: Cerastium ×maureri Schulze
Chaenorhinum origanifolium (L.) Kostel.,3,,7351929,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Chaenorhinum,Plantaginaceae,Chaenorhinum origanifolium,SPECIES,7351929: Chaenorhinum origanifolium (L.) Kostel.
Chaerophyllum aureum L.,3,,3642531,Plantae,Tracheophyta,Apiales,Magnoliopsida,Chaerophyllum,Apiaceae,Chaerophyllum aureum,SPECIES,3642531: Chaerophyllum aureum L.
Chenopodium probstii Aell.,3,,9521148,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Chenopodium,Amaranthaceae,Chenopodium probstii,SPECIES,9521148: Chenopodium probstii Aell.
"Chloephaga melanoptera (Eyton, 1838)",3,,5232422,Animalia,Chordata,Anseriformes,Aves,Chloephaga,Anatidae,Chloephaga melanoptera,SPECIES,"5232422: Chloephaga melanoptera (Eyton, 1838)"
Citrullus lanatus (Thunb.) Matsumura & Nakai,3,,2874621,Plantae,Tracheophyta,Cucurbitales,Magnoliopsida,Citrullus,Cucurbitaceae,Citrullus lanatus,SPECIES,2874621: Citrullus lanatus (Thunb.) Matsumura & Nakai
Clematis viticella L.,3,,3033518,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Clematis,Ranunculaceae,Clematis viticella,SPECIES,3033518: Clematis viticella L.
"Cochlicella acuta (O.F.Müller, 1774)",3,,4562917,Animalia,Mollusca,Stylommatophora,Gastropoda,Cochlicella,Geomitridae,Cochlicella acuta,SPECIES,"4562917: Cochlicella acuta (O.F.Müller, 1774)"
"Cochlicella barbara (Linnaeus, 1758)",3,,2296807,Animalia,Mollusca,Stylommatophora,Gastropoda,Cochlicella,Geomitridae,Cochlicella barbara,SPECIES,"2296807: Cochlicella barbara (Linnaeus, 1758) | 9404693: Cochlicella ventricosa (Draparnaud, 1801)"
"Cordylophora caspia (Pallas, 1771)",3,,2266009,Animalia,Cnidaria,Anthoathecata,Hydrozoa,Cordylophora,Cordylophoridae,Cordylophora caspia,SPECIES,"2266009: Cordylophora caspia (Pallas, 1771)"
Corydalis cava Schweigg. & Kort.,3,,5530881,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Corydalis,Papaveraceae,Corydalis cava,SPECIES,5334209: Corydalis bulbosa (L.) DC. | 5530881: Corydalis cava Schweigg. & Kort.
Corylus maxima Mill.,3,,2876049,Plantae,Tracheophyta,Fagales,Magnoliopsida,Corylus,Betulaceae,Corylus maxima,SPECIES,2876049: Corylus maxima Mill. | 2876058: Corylus maxima f. atropurpurea Dochnahl
Cotoneaster ×watereri Exell,3,,3026004,Plantae,Tracheophyta,Rosales,Magnoliopsida,Cotoneaster,Rosaceae,Cotoneaster watereri,SPECIES,3026004: Cotoneaster ×watereri Exell
Cucumis melo L.,3,,2874570,Plantae,Tracheophyta,Cucurbitales,Magnoliopsida,Cucumis,Cucurbitaceae,Cucumis melo,SPECIES,2874570: Cucumis melo L.
"Cygnus melancoryphus (Molina, 1782)",3,,2498335,Animalia,Chordata,Anseriformes,Aves,Cygnus,Anatidae,Cygnus melancoryphus,SPECIES,"2498335: Cygnus melancoryphus (Molina, 1782)"
Cynara cardunculus L.,3,,3112364,Plantae,Tracheophyta,Asterales,Magnoliopsida,Cynara,Asteraceae,Cynara cardunculus,SPECIES,3112364: Cynara cardunculus L. | 4241131: Cynara cardunculus subsp. flavescens Wiklund
Cynosurus echinatus L.,3,,2704394,Plantae,Tracheophyta,Poales,Liliopsida,Cynosurus,Poaceae,Cynosurus echinatus,SPECIES,2704394: Cynosurus echinatus L.
Datura innoxia Mill.,3,,2928755,Plantae,Tracheophyta,Solanales,Magnoliopsida,Datura,Solanaceae,Datura innoxia,SPECIES,2928755: Datura innoxia Mill.
Delosperma cooperi L.Bolus,3,,9376410,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Delosperma,Aizoaceae,Delosperma cooperi,SPECIES,9376410: Delosperma cooperi L.Bolus
"Dorypteryx domestica (Smithers & Courtenay, 1958)",3,,1031742,Animalia,Arthropoda,Psocodea,Insecta,Dorypteryx,Psyllipsocidae,Dorypteryx domestica,SPECIES,"1031742: Dorypteryx domestica (Smithers & Courtenay, 1958)"
Echinops sphaerocephalus L.,3,,5392883,Plantae,Tracheophyta,Asterales,Magnoliopsida,Echinops,Asteraceae,Echinops sphaerocephalus,SPECIES,5392883: Echinops sphaerocephalus L.
"Ensis directus (Conrad, 1844)",3,,2287249,Animalia,Mollusca,Adapedonta,Bivalvia,Ensis,Pharidae,Ensis directus,SPECIES,"2287249: Ensis directus (Conrad, 1844)"
"Ensis leei M.Huber, 2015",3,,8485639,Animalia,Mollusca,Adapedonta,Bivalvia,Ensis,Pharidae,Ensis leei,SPECIES,"8485639: Ensis leei M.Huber, 2015"
Epilobium brachycarpum C.Presl,3,,3189073,Plantae,Tracheophyta,Myrtales,Magnoliopsida,Epilobium,Onagraceae,Epilobium brachycarpum,SPECIES,3189073: Epilobium brachycarpum C.Presl
Eragrostis curvula Nees,3,,2705378,Plantae,Tracheophyta,Poales,Liliopsida,Eragrostis,Poaceae,Eragrostis curvula,SPECIES,2705378: Eragrostis curvula Nees
Erodium moschatum (Burm.f.) L'Hér.,3,,9419993,Plantae,Tracheophyta,Geraniales,Magnoliopsida,Erodium,Geraniaceae,Erodium moschatum,SPECIES,8391331: Erodium moschatum (L.) Aiton
Erythranthe moschata (Douglas ex Lindl.) G.L.Nesom,3,,7346090,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Erythranthe,Phrymaceae,Erythranthe moschata,SPECIES,6070793: Mimulus moschatus Douglas ex Lindl.
Gamochaeta pensylvanica (Willd.) Cabrera,3,,3103082,Plantae,Tracheophyta,Asterales,Magnoliopsida,Gamochaeta,Asteraceae,Gamochaeta pensylvanica,SPECIES,3103082: Gamochaeta pensylvanica (Willd.) Cabrera
Gaudinia fragilis (L.) P.Beauv.,3,,5290242,Plantae,Tracheophyta,Poales,Liliopsida,Gaudinia,Poaceae,Gaudinia fragilis,SPECIES,5290242: Gaudinia fragilis (L.) P.Beauv.
Gentiana lutea L.,3,,3170040,Plantae,Tracheophyta,Gentianales,Magnoliopsida,Gentiana,Gentianaceae,Gentiana lutea,SPECIES,3170040: Gentiana lutea L.
"Geronticus eremita (Linnaeus, 1758)",3,,2480770,Animalia,Chordata,Pelecaniformes,Aves,Geronticus,Threskiornithidae,Geronticus eremita,SPECIES,"2480770: Geronticus eremita (Linnaeus, 1758)"
"Grus japonensis (Statius Muller, 1776)",3,,2474944,Animalia,Chordata,Gruiformes,Aves,Grus,Gruidae,Grus japonensis,SPECIES,"2474944: Grus japonensis (Statius Muller, 1776)"
Helichrysum italicum (Roth) G.Don,3,,3131614,Plantae,Tracheophyta,Asterales,Magnoliopsida,Helichrysum,Asteraceae,Helichrysum italicum,SPECIES,3131614: Helichrysum italicum (Roth) G.Don
Heliopsis helianthoides Sweet,3,,5396474,Plantae,Tracheophyta,Asterales,Magnoliopsida,Heliopsis,Asteraceae,Heliopsis helianthoides,SPECIES,5396474: Heliopsis helianthoides Sweet
Heuchera sanguinea Engelm.,3,,3032653,Plantae,Tracheophyta,Saxifragales,Magnoliopsida,Heuchera,Saxifragaceae,Heuchera sanguinea,SPECIES,3032653: Heuchera sanguinea Engelm.
"Himantopus mexicanus (Statius Muller, 1776)",3,,5229128,Animalia,Chordata,Charadriiformes,Aves,Himantopus,Recurvirostridae,Himantopus mexicanus,SPECIES,"5229128: Himantopus mexicanus (Statius Muller, 1776)"
"Hippolyte desmarestii Millet, 1831",3,,6454754,Animalia,Arthropoda,Decapoda,Malacostraca,Hippolyte,Hippolytidae,Hippolyte desmarestii,SPECIES,"4309705: Atyaephyra desmarestii (Millet, 1831)"
"Hypophthalmichthys molitrix (Valenciennes, 1844)",3,,2362473,Animalia,Chordata,Cypriniformes,Actinopterygii,Hypophthalmichthys,Cyprinidae,Hypophthalmichthys molitrix,SPECIES,"2362473: Hypophthalmichthys molitrix (Valenciennes, 1844)"
Knautia macedonica Griseb.,3,,4102952,Plantae,Tracheophyta,Dipsacales,Magnoliopsida,Knautia,Caprifoliaceae,Knautia macedonica,SPECIES,4102952: Knautia macedonica Griseb.
Koelreuteria paniculata Laxm.,3,,5421180,Plantae,Tracheophyta,Sapindales,Magnoliopsida,Koelreuteria,Sapindaceae,Koelreuteria paniculata,SPECIES,5421180: Koelreuteria paniculata Laxm.
"Lonchura punctulata (Linnaeus, 1758)",3,,2493598,Animalia,Chordata,Passeriformes,Aves,Lonchura,Estrildidae,Lonchura punctulata,SPECIES,"2493598: Lonchura punctulata (Linnaeus, 1758)"
Lonicera acuminata Wall.,3,,5598598,Plantae,Tracheophyta,Dipsacales,Magnoliopsida,Lonicera,Caprifoliaceae,Lonicera acuminata,SPECIES,5598598: Lonicera acuminata Wall.
Ludwigia peploides (Kunth) P.H.Raven,3,,5420991,Plantae,Tracheophyta,Myrtales,Magnoliopsida,Ludwigia,Onagraceae,Ludwigia peploides,SPECIES,5420991: Ludwigia peploides (Kunth) P.H.Raven
Luzula nivea DC.,3,,2700768,Plantae,Tracheophyta,Poales,Liliopsida,Luzula,Juncaceae,Luzula nivea,SPECIES,2700768: Luzula nivea DC.
Lythrum junceum Banks & Solander,3,,3988701,Plantae,Tracheophyta,Myrtales,Magnoliopsida,Lythrum,Lythraceae,Lythrum junceum,SPECIES,3988701: Lythrum junceum Banks & Solander
"Marmaronetta angustirostris (Ménétries, 1832)",3,,2498390,Animalia,Chordata,Anseriformes,Aves,Marmaronetta,Anatidae,Marmaronetta angustirostris,SPECIES,"2498390: Marmaronetta angustirostris (Ménétries, 1832)"
Mauranthemum paludosum (Poir.) R.Vogt & Oberpr.,3,,3096529,Plantae,Tracheophyta,Asterales,Magnoliopsida,Mauranthemum,Asteraceae,Mauranthemum paludosum,SPECIES,"5388471: Leucanthemum paludosum (Poir.) Pomel, 1875 | 7452956: Leucanthemum paludosum (Poir.) Bonnet & Barratte"
Mirabilis jalapa L.,3,,3086240,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Mirabilis,Nyctaginaceae,Mirabilis jalapa,SPECIES,3086240: Mirabilis jalapa L.
Morus nigra L.,3,,5361888,Plantae,Tracheophyta,Rosales,Magnoliopsida,Morus,Moraceae,Morus nigra,SPECIES,5361888: Morus nigra L.
"Mycteria ibis (Linnaeus, 1766)",3,,2481936,Animalia,Chordata,Ciconiiformes,Aves,Mycteria,Ciconiidae,Mycteria ibis,SPECIES,"2481936: Mycteria ibis (Linnaeus, 1766)"
"Nemopsis bachei L.Agassiz, 1849",3,,2266561,Animalia,Cnidaria,Anthoathecata,Hydrozoa,Nemopsis,Bougainvilliidae,Nemopsis bachei,SPECIES,"2266561: Nemopsis bachei L.Agassiz, 1849"
Nicotiana rustica L.,3,,2928775,Plantae,Tracheophyta,Solanales,Magnoliopsida,Nicotiana,Solanaceae,Nicotiana rustica,SPECIES,2928775: Nicotiana rustica L.
Oenothera speciosa Nutt.,3,,3188859,Plantae,Tracheophyta,Myrtales,Magnoliopsida,Oenothera,Onagraceae,Oenothera speciosa,SPECIES,3188859: Oenothera speciosa Nutt.
Oenothera victorinii R.R.Gates & Catches.,3,,7322143,Plantae,Tracheophyta,Myrtales,Magnoliopsida,Oenothera,Onagraceae,Oenothera victorinii,SPECIES,7322143: Oenothera victorinii R.R.Gates & Catches.
Oxalis articulata Savign.,3,,2891664,Plantae,Tracheophyta,Oxalidales,Magnoliopsida,Oxalis,Oxalidaceae,Oxalis articulata,SPECIES,2891664: Oxalis articulata Savign.
Oxalis triangularis A.St.-Hil.,3,,7156971,Plantae,Tracheophyta,Oxalidales,Magnoliopsida,Oxalis,Oxalidaceae,Oxalis triangularis,SPECIES,7156971: Oxalis triangularis A.St.-Hil.
Papaver atlanticum (Ball) Cosson,3,,7315072,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Papaver,Papaveraceae,Papaver atlanticum,SPECIES,7315072: Papaver atlanticum (Ball) Cosson
"Phalcoboenus megalopterus (Meyen, 1834)",3,,2481092,Animalia,Chordata,Falconiformes,Aves,Phalcoboenus,Falconidae,Phalcoboenus megalopterus,SPECIES,"2481092: Phalcoboenus megalopterus (Meyen, 1834)"
"Phoeniconaias minor (É.Geoffroy Saint-Hilaire, 1798)",3,,2481104,Animalia,Chordata,Phoenicopteriformes,Aves,Phoeniconaias,Phoenicopteridae,Phoeniconaias minor,SPECIES,"2481104: Phoeniconaias minor (É.Geoffroy Saint-Hilaire, 1798)"
"Plectropterus gambensis (Linnaeus, 1766)",3,,5232465,Animalia,Chordata,Anseriformes,Aves,Plectropterus,Anatidae,Plectropterus gambensis,SPECIES,"5232465: Plectropterus gambensis (Linnaeus, 1766)"
Polystichum luctuosum T.Moore,3,,4046493,Plantae,Tracheophyta,Polypodiales,Polypodiopsida,Polystichum,Dryopteridaceae,Polystichum luctuosum,SPECIES,2651108: Polystichum tsus-simense (Hook.) J.Sm.
Populus deltoides W.Bartram ex Marshall,3,,3040232,Plantae,Tracheophyta,Malpighiales,Magnoliopsida,Populus,Salicaceae,Populus deltoides,SPECIES,3040232: Populus deltoides W.Bartram ex Marshall
Potentilla inclinata Vill.,3,,5365888,Plantae,Tracheophyta,Rosales,Magnoliopsida,Potentilla,Rosaceae,Potentilla inclinata,SPECIES,5365888: Potentilla inclinata Vill.
"Prokelisia marginata (Van Duzee, 1897)",3,,2053954,Animalia,Arthropoda,Hemiptera,Insecta,Prokelisia,Delphacidae,Prokelisia marginata,SPECIES,"2053954: Prokelisia marginata (Van Duzee, 1897)"
